query	domain	intent	slots
过来帮我清扫这个地毯	narwal_clean_function	start_clean	"[[""location"", 6, 10]]"
清洁花台	narwal_clean_function	start_clean	"[[""location"", 2, 4]]"
可以去拖地下	narwal_clean_function	start_mop	[]
清理客厅和走廊	narwal_clean_function	start_clean	[]
来这里吸尘	narwal_other_function	start_collect_dust	[]
开回基站返回基站	narwal_other_function	start_back_station	[]
清洁垃圾	narwal_clean_function	start_clean	[]
重新画一下厨房的地图	narwal_other_function	start_generate_map	[]
执行扫地任务	narwal_clean_function	start_sweep	[]
学习这里清	narwal_clean_function	come_here_clean	[]
你还有多久洗完拖布布	narwal_other_function	info_todo_time	[]
清扫二楼主卧的床	narwal_clean_function	start_clean	[]
帮我扫一下这个地毯	narwal_clean_function	start_sweep	"[[""location"", 5, 9]]"
帮我清洁这块地毯	narwal_clean_function	start_clean	"[[""location"", 4, 8]]"
你还有多久烘干拖布	narwal_other_function	info_todo_time	[]
到餐厅执行扫拖一体	narwal_clean_function	start_sweep_and_mop	"[[""location"", 1, 3]]"
拖一下厨房跟客厅	narwal_clean_function	start_mop	[]
取消任务并返回基站	narwal_other_function	start_back_station	[]
你充到多少继续打扫	narwal_clean_function	continue_clean	[]
打扫浴室清	narwal_clean_function	start_clean	"[[""location"", 2, 4]]"
清洁吧台	narwal_clean_function	start_clean	"[[""location"", 2, 4]]"
清洗地毯地毯	narwal_clean_function	start_clean	"[[""location"", 2, 4]]"
你什么时候继续清扫	narwal_clean_function	continue_clean	[]
清理客厅和餐厅	narwal_clean_function	start_clean	[]
拖布烘干需要多久	narwal_other_function	info_todo_time	[]
到餐厅这里	narwal_clean_function	move	"[[""location"", 1, 3]]"
来这来我这里	narwal_clean_function	come_here	[]
来我这里进行	narwal_clean_function	come_here	[]
来阳台扫拖吧	narwal_clean_function	start_sweep_and_mop	"[[""location"", 1, 3]]"
去房间一扫地	narwal_clean_function	start_sweep	"[[""location"", 1, 4]]"
地面强力去渍	narwal_clean_function	start_clean	"[[""gear"", 2, 4]]"
拖到走廊这里	narwal_clean_function	start_mop	"[[""location"", 2, 4]]"
你去厕所吸一下地	narwal_clean_function	start_sweep	"[[""location"", 2, 4]]"
向	narwal_clean_function	move	[]
出舱到走廊	narwal_clean_function	move	"[[""location"", 3, 5]]"
去厕所	narwal_clean_function	move	"[[""location"", 1, 3]]"
去房间一用最大吸力吸地	narwal_clean_function	start_sweep	"[[""location"", 1, 4], [""suction"", 5, 7]]"
先不烘干	narwal_other_function	stop_drying	[]
清洁衣帽间	narwal_clean_function	start_clean	"[[""location"", 2, 5]]"
烘干集尘袋	narwal_other_function	start_drying	[]
清理一下餐桌下面	narwal_clean_function	start_clean	[]
不用拖地了扫扫就行	narwal_clean_function	start_sweep	[]
你来我身边	narwal_clean_function	come_here	[]
回回去睡觉	narwal_other_function	start_back_station	[]
回去睡觉回家	narwal_other_function	start_back_station	[]
扫拖清洁	narwal_clean_function	start_sweep_and_mop	[]
结束当前任务回去睡觉	narwal_other_function	start_back_station	[]
返返回基站基站	narwal_other_function	start_back_station	[]
来我这里打打扫	narwal_clean_function	come_here_clean	[]
打扫一下猫咪房间	narwal_clean_function	start_clean	"[[""location"", 4, 8]]"
扫地的时候不要开灯	narwal_clean_function	stop_sweep	[]
去全部清扫一遍	narwal_clean_function	start_clean	"[[""frequency"", 5, 6], [""is_all"", 1, 3]]"
去把客厅扫扫拖拖	narwal_clean_function	start_sweep_and_mop	"[[""location"", 2, 4]]"
去扫鞋柜	narwal_clean_function	start_sweep	"[[""location"", 2, 4]]"
清洁客厅两遍	narwal_clean_function	start_clean	"[[""frequency"", 4, 6], [""location"", 2, 4]]"
清理卫生啊	narwal_clean_function	start_clean	[]
打扫全屋卫生卫生	narwal_clean_function	start_clean	"[[""location"", 2, 4]]"
快充	narwal_other_function	start_back_station	[]
打扫一下卫生间和阳台	narwal_clean_function	start_clean	[]
单独扫地	narwal_clean_function	start_sweep	[]
深度清洁客厅	narwal_clean_function	start_clean	"[[""location"", 4, 6]]"
去卫生间二扫地	narwal_clean_function	start_sweep	"[[""location"", 1, 5]]"
去哪里去哪里	narwal_other_function	info_location_status	[]
给我拖地扫地	narwal_clean_function	start_mop	[]
从基站里面出来	narwal_other_function	start_exit_duck	[]
结束上午的扫扫	narwal_schedule_management	delete_schedule	"[[""is_start_clean"", 5, 7], [""time"", 2, 4]]"
今天十一点先扫后拖	narwal_schedule_management	set_schedule	"[[""is_start_sweep_then_mop"", 5, 9], [""time"", 0, 5]]"
这个又脏了	narwal_clean_function	start_clean	[]
打扫一下大宝小宝房间	narwal_clean_function	start_clean	"[[""location"", 4, 10]]"
到客厅中间打扫卫生	narwal_clean_function	start_clean	[]
再擦一下踢脚线	narwal_clean_function	start_mop	"[[""location"", 4, 7]]"
过来看看	narwal_clean_function	come_here	[]
你过来看看我	narwal_clean_function	come_here	[]
开始清扫厕所	narwal_clean_function	start_clean	"[[""location"", 4, 6]]"
重新开始制图	narwal_other_function	start_generate_map	[]
还有多久能充满电	narwal_other_function	info_elec_status	[]
擦一下墙角	narwal_clean_function	start_mop	"[[""location"", 3, 5]]"
去基站吧	narwal_other_function	start_back_station	[]
去扫餐桌附近	narwal_clean_function	start_sweep	[]
请到卫生间打扫	narwal_clean_function	start_clean	"[[""location"", 2, 5]]"
开始打扫所有的房间	narwal_clean_function	start_clean	"[[""location"", 4, 9]]"
去打扫棉花糖的房间	narwal_clean_function	start_clean	"[[""location"", 3, 9]]"
清扫所有的房间	narwal_clean_function	start_clean	"[[""location"", 2, 7]]"
开始洗厕所	narwal_clean_function	start_clean	"[[""location"", 3, 5]]"
开始清洁不要清洁客厅	narwal_clean_function	stop_clean	"[[""location"", 8, 10]]"
嗯吸一下主卧旁的卫生间	narwal_clean_function	start_sweep	[]
呃出来打扫书房	narwal_clean_function	start_clean	"[[""location"", 5, 7]]"
呃出来扫客厅	narwal_clean_function	start_sweep	"[[""location"", 4, 6]]"
请出来打扫客房	narwal_clean_function	start_clean	"[[""location"", 5, 7]]"
能开始清洁了吗	narwal_clean_function	start_clean	[]
清理主卧旁的卫生间	narwal_clean_function	start_clean	[]
去清洁玄关	narwal_clean_function	start_clean	"[[""location"", 3, 5]]"
扫描地垫	narwal_other_function	start_generate_map	[]
清扫一下我脚前面的区域	narwal_clean_function	come_here_clean	[]
来我来我这清扫	narwal_clean_function	come_here_clean	[]
把房间一扫拖一体	narwal_clean_function	start_sweep_and_mop	"[[""location"", 1, 4]]"
扫地不扫地	narwal_clean_function	start_sweep	[]
开始扫地开始扫地啊老爸	narwal_clean_function	start_sweep	[]
吸一下卫生间二	narwal_clean_function	start_sweep	"[[""location"", 3, 7]]"
吸一下卫生间一	narwal_clean_function	start_sweep	"[[""location"", 3, 7]]"
清扫我手指的这里	narwal_clean_function	start_clean	[]
打扫北屋	narwal_clean_function	start_clean	"[[""location"", 2, 4]]"
扫地走廊二	narwal_clean_function	start_sweep	"[[""location"", 2, 5]]"
扫楼下扫	narwal_clean_function	start_sweep	"[[""location"", 1, 3]]"
嗯打扫一下妈妈的房间	narwal_clean_function	start_clean	"[[""location"", 5, 10]]"
打扫一下南面的房间	narwal_clean_function	start_clean	[]
优先清理房间一	narwal_clean_function	start_clean	"[[""location"", 4, 7]]"
打开洗拖同时	narwal_clean_function	start_mop	[]
嗯洗拖同时	narwal_clean_function	start_mop	[]
吸一下餐桌区域	narwal_clean_function	start_sweep	"[[""location"", 3, 5]]"
拖一下小妹的房间	narwal_clean_function	start_mop	"[[""location"", 3, 8]]"
打扫狗盆周边	narwal_clean_function	start_clean	[]
狗盆周边扫地	narwal_clean_function	start_sweep	[]
狗棚周边扫地	narwal_clean_function	start_sweep	[]
扫地石盆	narwal_clean_function	start_sweep	"[[""location"", 2, 4]]"
过来把这次卧过来来	narwal_clean_function	come_here	[]
打扫狗棚旁边	narwal_clean_function	start_clean	[]
把地拖干净点	narwal_clean_function	start_mop	[]
过来把这个地方扫了	narwal_clean_function	come_here_sweep	[]
到我脚边来清扫	narwal_clean_function	come_here_clean	[]
到的清	narwal_clean_function	start_clean	[]
你扫一扫	narwal_clean_function	start_sweep	[]
帮我扫一下这	narwal_clean_function	come_here_sweep	[]
返回基站返回基站返回主卧	narwal_other_function	start_back_station	[]
回到主卧打扫	narwal_clean_function	start_clean	"[[""location"", 2, 4]]"
嗯重新回主卧打扫	narwal_clean_function	start_clean	"[[""location"", 4, 6]]"
回主卧打扫	narwal_clean_function	start_clean	"[[""location"", 1, 3]]"
he拖一体开始执行	narwal_clean_function	start_mop	[]
开始清洁客厅一	narwal_clean_function	start_clean	"[[""location"", 4, 7]]"
让机器人回去	narwal_other_function	start_back_station	[]
打扫客餐厅打扫	narwal_clean_function	start_clean	"[[""location"", 2, 5]]"
在我这里在我这里返回基站	narwal_clean_function	come_here	[]
出来工打扫卫生	narwal_clean_function	start_clean	[]
先打先扫	narwal_clean_function	start_clean	[]
嗯打扫一下主卧	narwal_clean_function	start_clean	"[[""location"", 5, 7]]"
打扫家里卫生	narwal_clean_function	start_clean	"[[""location"", 2, 4]]"
进行主卧清洁	narwal_clean_function	start_clean	"[[""location"", 2, 4]]"
打扫一下房间扫拖同时	narwal_clean_function	start_sweep_and_mop	[]
来我这拖扫地	narwal_clean_function	come_here_sweep_and_mop	[]
清扫一下附近	narwal_clean_function	start_clean	[]
这里拖下地	narwal_clean_function	come_here_mop	[]
回去地毯	narwal_clean_function	move	"[[""location"", 2, 4]]"
he回舱结束当前工作ok	narwal_other_function	start_back_station	[]
过来清理一下这里	narwal_clean_function	come_here_clean	[]
周末大扫除	narwal_schedule_management	set_schedule	"[[""is_start_custom_task"", 2, 5], [""time"", 0, 2]]"
o打扫吧你清洁吧继续	narwal_clean_function	continue_clean	[]
嗯把这拖一下	narwal_clean_function	come_here_mop	[]
拖地次	narwal_clean_function	start_mop	"[[""location"", 2, 3]]"
过来拖一下我这个地方	narwal_clean_function	come_here_mop	[]
拖地次卧一	narwal_clean_function	start_mop	"[[""location"", 2, 5]]"
你猜我在干什么	narwal_other_function	info_action_status	[]
到我这里吸打扫一下卫生	narwal_clean_function	come_here_clean	[]
清扫一下过道	narwal_clean_function	start_clean	"[[""location"", 4, 6]]"
拖地次卧一扫拖同时次卧一	narwal_clean_function	start_sweep_and_mop	[]
扫拖拖地次卧一	narwal_clean_function	start_sweep_and_mop	"[[""location"", 4, 7]]"
你是遇到什么问题了吗	narwal_other_function	info_error_status	[]
不用拖扫	narwal_clean_function	stop_sweep_and_mop	[]
他还在这里不动回家	narwal_other_function	start_back_station	[]
扫厨房和餐厅	narwal_clean_function	start_sweep	[]
把餐客厅扫一下	narwal_clean_function	start_sweep	"[[""location"", 1, 4]]"
召唤清扫	narwal_clean_function	come_here_clean	[]
清洁到我这个地方来	narwal_clean_function	come_here_clean	[]
扫一下基站	narwal_clean_function	start_sweep	"[[""location"", 3, 5]]"
扫一下这个纸团	narwal_clean_function	start_sweep	"[[""location"", 3, 7]]"
打清洁卫生	narwal_clean_function	start_clean	[]
扫一扫这个房间	narwal_clean_function	start_sweep	"[[""location"", 3, 7]]"
过来扫一下我这	narwal_clean_function	come_here_sweep	[]
清理一下过道	narwal_clean_function	start_clean	"[[""location"", 4, 6]]"
来扫扫这里	narwal_clean_function	come_here_sweep	[]
去玄关清扫	narwal_clean_function	start_clean	"[[""location"", 1, 3]]"
把这擦一擦	narwal_clean_function	come_here_mop	[]
一会打扫一下卫生间二	narwal_clean_function	start_clean	"[[""location"", 6, 10]]"
把这个擦一下	narwal_clean_function	come_here_mop	[]
来我身边打扫	narwal_clean_function	come_here_clean	[]
把这里拖干净把这里拖干净这里	narwal_clean_function	come_here_mop	[]
这里过来打扫一下	narwal_clean_function	come_here_clean	[]
构图构建图开始	narwal_other_function	start_generate_map	[]
后厅地拖三遍	narwal_clean_function	start_mop	"[[""frequency"", 4, 5], [""location"", 0, 2]]"
请每天中午十二点打扫主卧卫生间	narwal_schedule_management	set_schedule	"[[""is_start_clean"", 8, 10], [""location"", 10, 15], [""time"", 1, 8]]"
你的电量可以开始清扫工作了吗	narwal_other_function	info_elec_status	[]
把阳台擦一遍	narwal_clean_function	start_mop	"[[""frequency"", 4, 5], [""location"", 1, 3]]"
拖一下我前面这里	narwal_clean_function	come_here_mop	[]
还有多少时间电量充满呀	narwal_other_function	info_elec_status	[]
嗯暂时先不清扫客房间一	narwal_clean_function	pause_clean	"[[""location"", 7, 11]]"
先清扫其他房间	narwal_clean_function	start_clean	"[[""location"", 3, 7]]"
开始清洁客厅和厨房	narwal_clean_function	start_clean	[]
拖地扫地不是扫过了吗	narwal_other_function	info_clean_completed_space	[]
开始清洁我操这这小会又	narwal_clean_function	come_here_clean	[]
o我这来	narwal_clean_function	come_here	[]
返到基站回到基站	narwal_other_function	start_back_station	[]
边扫边拖整个	narwal_clean_function	start_sweep_and_mop	"[[""is_all"", 4, 6]]"
清理我手指的地方	narwal_clean_function	start_clean	[]
边扫边拖整	narwal_clean_function	start_sweep_and_mop	[]
请去扫我的房间	narwal_clean_function	start_sweep	"[[""location"", 3, 7]]"
召回去结束任务	narwal_other_function	start_back_station	[]
出来先	narwal_other_function	start_exit_duck	[]
扫地机器人退出舱	narwal_other_function	start_exit_duck	[]
去厨房强力打扫	narwal_clean_function	start_clean	"[[""location"", 1, 3], [""suction"", 3, 5]]"
来我这边清理	narwal_clean_function	come_here_clean	[]
把我面前的脏污渍清理	narwal_clean_function	come_here_clean	[]
到我脚边来扫一下	narwal_clean_function	come_here_sweep	[]
请往左走	narwal_clean_function	move	[]
这边扫掉一下	narwal_clean_function	come_here_sweep	[]
你还要多久才能	narwal_other_function	info_todo_time	[]
清理你面前的屋子	narwal_clean_function	start_clean	[]
到卧室二去扫	narwal_clean_function	start_sweep	"[[""location"", 1, 4]]"
把沙发边上打扫干净	narwal_clean_function	start_clean	[]
一会清洁一下	narwal_clean_function	start_clean	[]
请回位	narwal_other_function	start_back_station	[]
把沙发附近打扫了	narwal_clean_function	start_clean	[]
清洗一下书房	narwal_clean_function	start_clean	"[[""location"", 4, 6]]"
呃清洁厨	narwal_clean_function	start_clean	"[[""location"", 3, 4]]"
打扫基站旁边的垃圾	narwal_clean_function	start_clean	[]
打扫一下基站旁边的	narwal_clean_function	start_clean	[]
别开机回去	narwal_other_function	stop_back_station	[]
先扫后拖打扫一下老人房	narwal_clean_function	start_clean	"[[""location"", 8, 11]]"
这里不要打扫快出来这边	narwal_clean_function	come_here	[]
来我旁边扫一下	narwal_clean_function	come_here_sweep	[]
回屋吧	narwal_other_function	start_back_station	[]
退出程序基站	narwal_other_function	start_exit_duck	[]
